IE_XML_ID;IE_NAME;IP_PROP19;IP_PROP20;CV_PRICE_1;CV_CURRENCY_1
805; RM 69, Средство для общей чистки полов (10 л);;0;2820.00;RUB
806;Средство для чистки ковров в таблетках CarpetPro RM 760;;0;1110.00;RUB
808;Универсальное средство для уборки полов RM 536;;0;480.00;RUB
809;Средство для ухода за вощеными деревянными полами RM 535;;0;590.00;RUB
810;Средство для ухода за лакированными деревянными полами RM 534;;0;590.00;RUB
811;Гель для очистки стекол «3 в 1»;;0;710.00;RUB
812;Средство для чистки мотоциклов «3 в 1»;;0;560.00;RUB
813;Ultra Foam Cleaner «3 в 1»;;0;520.00;RUB
814;Средство для чистки пластмасс «3 в 1» ;;0;550.00;RUB
815;Средство для чистки колесных дисков «3 в 1»;;0;510.00;RUB
816;Средство для чистки древесины «3 в 1»;;0;490.00;RUB
817;RM 527 cредство для пенной чистки (5 л);;0;1570.00;RUB
818;RM Порошок для удаления накипи ;;0;390.00;RUB
819;Универсальное чистящее средство;;0;820.00;RUB
820;Набор насадок кистей для уборки автомобиля;;0;1310.00;RUB
821; Круглая щетка большая;;0;980.00;RUB
822;Запасные сопла к аксессуарам Karcher;;0;730.00;RUB
823;Запасные сопла к насадке T-Racer;;0;0.00;RUB
824;T 350 T-Racer насадка для плоских поверхностей;;0;5070.00;RUB
825;Удлинительный шланг для пароочистителя SC 1;;0;1600.00;RUB
826;Комплект для уборки пола EasyFix для SC 1;;0;0.00;RUB
827;Паровой утюг I 6006 желтый;;0;8080.00;RUB
828;Фильтр-мешки, бумага;;0;640.00;RUB
829; Переключаемая насадка для пола к хозяйственным пылесосам;;0;1700.00;RUB
830;Черная щеточная насадка;;0;1670.00;RUB
831;Очиститель колесных дисков ORBIS Complex (0,5л);;0;210.00;RUB
832;Средство для мойки авто TIRO TONE Complex (1 л);;0;210.00;RUB
834;Нано-средство для сушки, блеска, силикона автомобиля Complex NANO FINISH (5 л);;0;2570.00;RUB
835;Бумажные фильтр-мешки CV 30/1 - 38/1;;0;1280.00;RUB
836;Матерчатый фильтр-мешок;;0;3260.00;RUB
837;Плоский складчатый HEPA-фильтр H 12 (CV xx/1);;0;2540.00;RUB
838; Фильтр-мешки из нетканого материала, для CV 30/1 - CV 48/2;;0;1610.00;RUB
839;Всасывающий шланг с подводкой воды, 2,5 м;;0;4750.00;RUB
840;Полировальные пады для вощеного паркета;;0;1850.00;RUB
841;Удлиненная щелевая насадка, огнеупорная;;0;950.00;RUB
842;Пенное сопло FJ 6;;0;750.00;RUB
843; WB 100 Wash Brush;;0;2940.00;RUB
844;Щетка для мойки колесных дисков;;0;2010.00;RUB
845;Струйная трубка MP 145 Multi Power Jet;;0;4350.00;RUB
846;Комплект адаптеров для удлинител. шланга;;0;1790.00;RUB
847;Мягкая щетка WB 60;;0;1670.00;RUB
848;Струйная трубка MP 160 Multi Power для К 7;;0;4350.00;RUB
849;Щетка Power Brush WB 150;;0;3410.00;RUB
850;Набор с насадкой Connect 'n' Clean и UFC;;0;2050.00;RUB
851;Пенное сопло FJ 3;;0;750.00;RUB
852;Пенное сопло FJ 10;;0;0.00;RUB
853;Комплект для перевозки инвентаря «Box»;;0;0.00;RUB
854;Трехпозиционное сопло;;0;0.00;RUB
855;Антипригарная накладка для утюга I 6006;;0;1600.00;RUB
856;Стяжки для WV 50 (280 мм);;0;670.00;RUB
857;Телескопическая трубка;;0;9530.00;RUB
858;Комплект фильтров для робота пылесоса;;0;900.00;RUB
859;Плоский складчатый фильтр с нано покрытием;;0;1210.00;RUB
860;Плоский складчатый фильтр к пылесосам для золы и хозяйственным пылесосам;;0;1530.00;RUB
861;Фильтр-мешки флисовые;;0;920.00;RUB
862;Щетка для пылесоса Karcher;;0;730.00;RUB
863;HD 7/18-4 M  мойка высокого давления;;0;0.00;RUB
864;Переходник штуцер М22х1,5-М22х1,5 ;;0;230.00;RUB
867;Karcher K 5 Compact мойка высокого давления;;0;19989.00;RUB
868; Удлинительный шланг высокого давления, 10 м;;0;0.00;RUB
869;Резиновый удлинительный шланг высокого давления;;0;0.00;RUB
870;Удлинительный шланг высокого давления;;0;6010.00;RUB
871;Фильтр для воды;;0;610.00;RUB
872;Гладильная доска AB 1000;;0;21730.00;RUB
873;Комплект с мощным соплом;;0;700.00;RUB
874;Ручная насадка;;0;1280.00;RUB
875;Фильтр отработанного воздуха HEPA 12;;0;700.00;RUB
876;Фильтровальный патрон VC 5;;0;920.00;RUB
877;Комплект насадок для уборки интерьера автомобиля;;0;4350.00;RUB
878;Универсальный набор аксессуаров для SC;;0;2170.00;RUB
879; Набор салфеток Steam+Clean Floor;;0;1280.00;RUB
880;Набор салфеток для кухни;;0;2250.00;RUB
881;Набор салфеток для ванной;;0;2250.00;RUB
882;Фильтр для золы / крупного мусора, Premium;;0;4420.00;RUB
883;Паровая турбощетка;;0;1740.00;RUB
884;Удлинительная трубка, 60 мм;;0;1140.00;RUB
885;Фильтр для золы / крупного мусора, базовый;;0;3480.00;RUB
886;Насадка для удаления обоев;;0;3000.00;RUB
887;Комплект круглых щеток с латунной щетиной;;0;950.00;RUB
888;Комплект круглых щеток;;0;760.00;RUB
889;Фильтр HEPA 12;;0;2170.00;RUB
890;Всасывающий шланг SH 3;;0;1570.00;RUB
891;Удлинительный шланг высокого давления;;0;6050.00;RUB
892;Удлинительный шланг высокого давления 6 м;;0;3860.00;RUB
893;Органайзер Karcher;;0;2030.00;RUB
894;Запасной шланг высокого давления, 9 м;;0;3990.00;RUB
895;Металлическая щелевая насадка (для работы с фильтром для золы / крупного мусора);;0;870.00;RUB
896;Брызговик для грязевой фрезы;;0;1820.00;RUB
897;Адаптер для соединения с садовым шлангом ;;0;830.00;RUB
898;Комплект для струйной абразивной очистки;;0;5110.00;RUB
899; Комплект для промывки труб, 15 м;;0;6400.00;RUB
900;Комплект для промывки труб и водосточных желобов;;0;6320.00;RUB
901;Комплект для промывки труб;;0;4560.00;RUB
902;Адаптер пистолет M;;0;350.00;RUB
903; Комплект со шлангом высокого давления HK 7.5 (м);;0;3860.00;RUB
904;Комплект со шлангом высокого давления HK 12;;0;4820.00;RUB
905;Автомобильный адаптер;;0;1930.00;RUB
906;Разбрызгиватель G 145 Q Full Control;;0;6050.00;RUB
907;Шланг H 10 Q PremiumFlex с системой Anti-Twist;;0;5190.00;RUB
908;Струйная трубка Vario Power VP 145 для К 4 - К 5;;0;2540.00;RUB
909;Струйная трубка Vario Power VP 120 для К 2;;0;2420.00;RUB
910;Сумка с ремнем для стеклоочистителя WV;;0;0.00;RUB
911;Входной фильтр для насосов, малый;;0;0.00;RUB
912;Комплект для присоединения к домовым CR трубопроводам G 3/4;;0;960.00;RUB
914;"Всасывающая гарнитура, 1,5 м, для трубопроводов 1"" (25 мм)";;0;1600.00;RUB
915;Всасывающая гарнитура, 3,5 м;;0;1910.00;RUB
916; Всасывающая гарнитура, 7 м;;0;2550.00;RUB
918; Входной фильтр для погружных насосов, малый;;0;1210.00;RUB
919;Комплект плоского шланга;;0;2420.00;RUB
920;2-канальный адаптер для насосов с резьбой G1;;0;350.00;RUB
921;Адаптер для насосов, G1;;0;250.00;RUB
922;"Адаптер для насосов G1, для шлангов 3/4"", 1""";;0;540.00;RUB
923;Соединительный комплект;;0;290.00;RUB
924;Всасывающий шланг 3,5м G1;;0;1740.00;RUB
925;"Всасывающий шланг 3/4"", 25 метров";;0;0.00;RUB
926;"Всасывающий шланг 1"", 25 метров";;0;7530.00;RUB
927;Входной фильтр с обратным клапаном (Basic), 3/4”;;0;800.00;RUB
928;Входной фильтр с обратным клапаном (Basic), 1”;;0;890.00;RUB
929;Входной фильтр с обратным клапаном (Premium);;0;1700.00;RUB
930;Комплект Premium для подключения шлангов 3/4, Коннектор быстросъемный, штуцер G1;;0;660.00;RUB
933;Комплект со шлангом для крана без резьбы;;0;1990.00;RUB
934;Комплект для подключения KARCHER;;0;2190.00;RUB
935;"Садовый шланг PrimoFlex® 1"" ";;0;0.00;RUB
936;Шланг PrimoFlex® premium 5-ти слойный 1/2;;0;6050.00;RUB
937;Шланг PrimoFlex® premium 5-ти слойный 1/2 - 20м;;0;2490.00;RUB
938;Шланг PrimoFlex® plus 3/4;;0;7300.00;RUB
939;Шланг PrimoFlex® plus 3/4 ;;0;0.00;RUB
940;Шланг PrimoFlex® plus 1/2 - 50м;;0;4360.00;RUB
941;Шланг PrimoFlex® plus 1/2 - 20м;;0;1780.00;RUB
942;Комплект: шланг 1/2 20м и соединители;;0;2590.00;RUB
943;Комплект со шлангом 1/2 15м, держателем для шланга и соединителями;;0;2510.00;RUB
944;Спиральный шланг в комплекте;;0;2160.00;RUB
945;Штанга для полива, 6 типов струи;;0;1060.00;RUB
946;Штанга для полива Plus, 6 типов струи;;0;1250.00;RUB
947;Штанга для полива телескопическая Premium;;0;1510.00;RUB
948;Садовый душ;;0;2490.00;RUB
949;Комплект для полива с многофункциональным пистолетом Plus;;0;1840.00;RUB
950;Соединительный комплект с пистолетом для полива ;;0;910.00;RUB
951;Соединительный комплект с распылителем;;0;570.00;RUB
952;Многофункциональный поливочный пистолет Plus;;0;1190.00;RUB
953;Поливочный пистолет Plus;;0;900.00;RUB
954;Регулируемый распылитель для полива;;0;480.00;RUB
955;Многофункциональный пистолет-распылитель ;;0;710.00;RUB
956;Поливочный пистолет;;0;590.00;RUB
957;Распылитель для полива;;0;240.00;RUB
958;Металлическая тележка для шлангов HT80;;0;0.00;RUB
959;CR 7.220 Компактная автоматическая катушка;;0;12390.00;RUB
961;Фильтр-мешки Karcher из нетканого материала ;;0;1020.00;RUB
962;Puzzi 30/4 моющий пылесос;;0;0.00;RUB
963;Насадка для пылесосов Puzzi;;0;0.00;RUB
